game_result,RS,RA,PA,AB,H,second_base,third_base,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batters_number,LOB,IP,Hits_allow,Runs_allow,ER,UER,BB_allow,SO_pitch,HR_allow,HBP_pitch,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB_allow,CS_pitch,AB_pitch,allow_2B,allow_3B,IBB_allow,SH_allow,SF_allow,ROE_allow,GIDP_allow,pitchers_number,game_location,rank
1,4,0,35,32,8,1,0,1,4,2,0,8,0,1,0,0,0,0,2,0.259,0.331,0.446,0.777,11,4,9.0,5,0,0,0,2,12,0,0,3.48,33,139,90,0.0,0.0,0,0,31,0,0,0,0,0,0,1,3,0,2
0,0,1,34,33,7,3,0,0,0,1,0,10,0,0,0,0,1,0,0,0.258,0.33,0.444,0.774,14,7,8.0,8,1,0,1,2,5,0,0,3.45,33,126,78,3.0,1.0,1,0,31,1,0,0,0,0,1,2,4,0,2
1,7,1,44,33,8,2,0,3,7,7,0,7,3,0,1,0,1,0,0,0.258,0.331,0.446,0.777,12,10,9.0,5,1,1,0,1,11,0,0,3.43,33,118,77,0.0,0.0,0,0,32,3,0,0,0,0,1,1,3,0,2
0,2,3,37,30,5,2,0,0,2,5,0,9,0,1,1,0,0,0,0,0.257,0.331,0.444,0.774,15,8,8.0,6,3,3,0,4,13,1,0,3.43,34,146,87,3.0,0.0,0,0,29,1,0,0,0,1,0,0,5,0,2
0,4,16,41,36,8,2,0,0,4,4,0,12,1,0,0,1,0,0,0,0.257,0.33,0.442,0.773,16,10,8.0,17,16,14,2,4,6,5,0,3.53,45,165,101,0.0,0.0,0,0,40,2,0,0,0,1,2,1,5,0,3
1,3,0,36,31,4,2,0,0,3,4,1,11,1,0,0,1,1,1,0,0.256,0.33,0.44,0.77,14,6,9.0,3,0,0,0,2,9,0,0,3.5,31,139,89,0.0,0.0,0,0,29,0,0,0,0,0,0,1,4,0,2
1,10,8,45,40,13,0,0,5,10,3,0,13,1,1,0,0,0,0,0,0.257,0.33,0.443,0.773,17,8,9.0,11,8,8,0,6,15,2,0,3.54,43,165,104,5.0,3.0,1,0,37,1,1,0,0,0,0,1,7,0,2
1,2,1,34,31,6,1,1,0,2,2,0,10,1,0,0,0,1,0,1,0.256,0.33,0.442,0.771,13,5,9.0,3,1,1,0,4,10,0,1,3.52,33,127,80,0.0,0.0,0,0,28,0,0,0,0,0,0,1,4,0,2
0,4,5,47,38,10,3,1,0,3,6,0,6,1,1,1,2,0,0,0,0.256,0.33,0.441,0.771,17,13,9.2,11,5,5,0,3,7,1,0,3.53,41,164,110,3.0,1.0,0,1,38,4,0,2,0,0,0,2,5,0,3
0,3,6,36,32,6,1,0,0,3,3,0,6,1,0,0,0,0,0,0,0.256,0.33,0.439,0.769,14,6,8.0,8,6,3,3,3,10,1,0,3.53,36,137,82,0.0,0.0,3,0,32,2,0,2,1,0,1,0,3,0,3
1,6,3,36,32,8,2,0,3,6,3,2,8,1,0,0,0,0,2,0,0.256,0.33,0.44,0.77,15,6,9.0,9,3,3,0,2,8,2,0,3.52,35,128,84,1.0,0.0,0,0,33,2,0,0,0,0,0,3,4,1,2
0,2,3,35,33,7,3,0,1,2,1,0,7,1,0,0,0,1,0,0,0.255,0.329,0.44,0.769,15,6,9.0,5,3,3,0,6,9,1,0,3.52,36,133,74,1.0,0.0,0,1,30,3,0,0,0,0,0,1,4,1,3
0,6,8,40,36,10,1,0,2,6,3,0,14,0,1,0,0,0,2,0,0.256,0.329,0.44,0.77,16,7,9.0,9,8,7,1,3,6,1,1,3.55,41,153,96,0.0,0.0,1,0,37,2,0,0,0,0,1,0,5,1,3
0,3,8,35,30,5,0,0,2,3,5,0,9,0,0,0,0,2,0,0,0.255,0.329,0.44,0.769,14,5,9.0,11,8,7,1,5,6,2,2,3.58,42,178,105,0.0,0.0,1,0,34,0,0,0,1,0,0,2,4,1,3
1,6,2,39,36,12,4,0,1,5,3,1,11,0,0,0,0,1,0,0,0.256,0.329,0.441,0.77,14,9,9.0,9,2,2,0,2,10,0,0,3.57,40,152,105,3.0,0.0,0,0,37,1,0,0,1,0,2,0,4,1,2
0,2,7,35,28,4,1,0,1,2,5,0,12,0,1,1,0,1,0,0,0.255,0.329,0.44,0.768,15,6,9.0,9,7,7,0,5,12,3,1,3.59,43,174,104,4.0,1.0,0,0,36,2,0,1,1,0,0,0,5,1,2
1,2,0,34,31,8,6,0,0,2,2,0,7,1,0,0,0,1,0,0,0.255,0.329,0.44,0.769,13,8,9.0,7,0,0,0,2,12,0,0,3.56,34,130,84,1.0,0.0,0,1,32,1,0,0,0,0,0,2,4,1,2
0,4,9,38,34,8,3,0,0,4,4,0,17,0,0,0,0,1,0,0,0.255,0.329,0.439,0.767,14,7,9.0,13,9,9,0,4,8,1,1,3.61,44,170,105,0.0,0.0,0,0,39,5,2,1,0,0,0,1,3,1,2
0,5,9,38,34,9,1,0,3,5,4,0,13,0,0,0,0,2,1,0,0.255,0.329,0.44,0.769,9,6,8.0,16,9,7,2,2,5,2,0,3.64,41,152,90,3.0,3.0,2,0,37,1,0,0,0,2,1,2,4,0,3
1,4,0,35,32,10,0,1,2,3,3,1,9,0,0,0,0,4,0,1,0.255,0.329,0.441,0.77,10,4,9.0,4,0,0,0,1,8,0,0,3.61,32,112,75,1.0,0.0,0,1,31,1,0,0,0,0,2,0,2,0,2
0,3,10,36,33,7,0,0,1,3,3,0,7,0,0,0,0,1,0,0,0.255,0.329,0.44,0.768,9,6,8.0,17,10,10,0,3,11,6,0,3.67,41,167,103,2.0,2.0,1,0,38,4,1,1,0,0,0,2,4,0,3
0,0,5,30,29,2,2,0,0,0,1,0,8,0,0,0,0,0,0,0,0.254,0.327,0.437,0.765,9,3,8.0,9,5,4,1,6,8,0,0,3.67,38,167,95,2.0,0.0,0,0,32,0,1,0,0,0,1,2,3,0,3
0,5,12,38,36,9,3,0,3,5,2,0,8,0,0,0,1,0,1,0,0.254,0.327,0.439,0.766,10,6,8.0,12,12,11,1,4,5,3,1,3.74,42,174,108,2.0,2.0,1,0,37,2,0,0,0,0,1,0,4,0,3
1,3,2,40,36,6,0,0,1,3,3,0,7,1,0,0,1,1,0,0,0.253,0.326,0.437,0.764,18,7,10.0,11,2,2,0,3,7,1,0,3.72,42,191,120,3.0,1.0,1,0,38,3,0,1,1,0,0,1,7,0,3
1,7,4,40,35,8,3,0,2,6,4,0,7,0,1,0,1,0,0,0,0.253,0.326,0.437,0.764,12,6,9.0,7,4,4,0,3,7,1,0,3.72,35,131,88,3.0,2.0,0,0,32,1,1,0,0,0,0,2,4,0,2
0,2,4,39,33,7,1,0,1,2,5,0,9,1,0,0,0,0,1,0,0.252,0.326,0.437,0.763,14,10,8.0,8,4,3,1,6,9,1,0,3.72,36,143,81,2.0,0.0,0,0,30,1,0,1,0,0,1,3,4,0,2
1,3,2,39,34,10,0,0,0,3,4,1,12,0,0,1,0,0,3,1,0.253,0.327,0.436,0.762,15,9,9.0,5,2,2,0,7,12,1,1,3.71,40,176,106,3.0,1.0,0,0,31,1,0,2,1,0,0,0,5,0,2
1,4,3,33,30,7,0,0,1,4,3,0,5,0,0,0,0,1,0,0,0.252,0.326,0.435,0.761,14,5,9.0,8,3,2,1,0,8,0,0,3.69,33,146,99,1.0,0.0,0,1,33,3,0,0,0,0,1,1,4,1,2
1,2,1,30,29,5,2,0,2,2,1,1,9,0,0,0,0,0,0,0,0.252,0.326,0.435,0.761,14,4,9.0,5,1,1,0,1,7,1,0,3.67,33,141,92,1.0,0.0,0,0,32,0,1,0,0,0,0,0,4,1,2
1,11,0,43,32,11,0,0,4,9,8,0,11,1,1,1,0,1,1,1,0.253,0.327,0.437,0.764,15,8,9.0,5,0,0,0,2,9,0,0,3.64,31,118,79,2.0,0.0,0,0,29,1,0,0,0,0,0,3,4,1,2
1,7,6,34,33,10,2,2,2,7,1,0,10,0,0,0,0,1,0,0,0.253,0.327,0.439,0.766,14,3,9.0,10,6,6,0,2,10,2,1,3.66,40,173,104,1.0,0.0,0,0,37,3,0,0,0,0,0,0,5,1,2
1,6,4,37,34,11,1,0,3,6,3,0,4,0,0,0,1,2,0,0,0.254,0.327,0.44,0.767,14,7,9.0,6,4,4,0,5,12,1,2,3.66,40,156,98,4.0,2.0,0,0,33,0,0,0,0,0,0,0,5,1,2
1,8,1,36,32,10,4,0,2,8,3,0,9,1,0,0,0,2,1,0,0.254,0.328,0.441,0.769,13,4,9.0,5,1,1,0,3,8,0,0,3.64,35,143,88,0.0,0.0,0,0,32,2,0,0,0,0,0,0,3,1,2
1,9,5,42,34,10,2,1,1,8,7,2,9,0,0,1,0,2,2,0,0.254,0.328,0.442,0.77,20,6,9.0,8,5,5,0,8,12,0,1,3.65,44,168,101,6.0,3.0,0,0,33,4,0,0,0,1,0,1,8,0,2
1,6,2,42,35,8,1,0,1,4,6,0,10,0,1,0,1,0,1,0,0.254,0.328,0.441,0.769,16,9,9.0,4,2,1,1,4,6,0,0,3.63,35,157,95,3.0,1.0,0,0,30,0,1,0,1,0,1,1,6,0,2
1,5,1,37,36,9,2,0,3,5,0,0,11,0,1,0,1,0,0,0,0.254,0.328,0.442,0.77,14,5,9.0,5,1,1,0,6,12,0,0,3.61,37,149,87,2.0,0.0,0,0,30,0,0,0,1,0,0,1,4,0,2
1,13,0,42,40,14,1,0,6,13,2,0,11,0,0,0,0,1,0,0,0.255,0.328,0.445,0.773,13,2,9.0,3,0,0,0,1,16,0,0,3.59,31,130,98,1.0,0.0,0,0,30,0,0,0,0,0,0,0,3,0,2
1,3,1,43,34,4,2,0,0,1,9,1,11,0,0,0,0,1,1,0,0.254,0.328,0.443,0.771,16,10,10.0,6,1,1,0,1,8,1,0,3.57,34,142,94,0.0,0.0,0,1,32,0,0,0,1,0,0,1,4,0,2
1,3,1,41,36,8,2,0,0,3,4,1,11,1,0,0,1,0,1,0,0.254,0.328,0.442,0.77,14,11,9.0,4,1,1,0,3,7,0,1,3.55,33,139,77,0.0,0.0,0,1,29,1,0,0,0,0,1,2,4,0,2
0,6,10,40,38,10,4,0,2,6,2,0,11,0,0,0,1,0,0,0,0.254,0.328,0.443,0.77,20,7,9.0,14,10,10,0,5,7,0,1,3.59,44,148,90,4.0,2.0,0,0,37,4,2,1,1,0,0,1,7,1,2
0,7,8,44,35,13,0,0,1,7,5,0,6,2,2,0,0,1,0,0,0.255,0.329,0.443,0.772,18,10,9.0,12,8,7,1,1,12,2,0,3.62,40,154,102,4.0,0.0,0,0,39,3,0,0,0,0,0,0,7,1,2
1,3,2,32,30,6,0,0,3,3,2,0,9,0,0,0,1,1,0,0,0.254,0.329,0.443,0.772,15,5,9.0,6,2,2,0,2,16,0,0,3.61,35,146,100,0.0,0.0,1,0,32,3,0,0,0,1,0,0,5,1,2
0,4,5,39,32,7,2,0,0,4,6,1,5,0,0,1,1,1,1,0,0.254,0.329,0.442,0.771,19,8,9.0,8,5,5,0,1,10,1,0,3.62,36,132,85,1.0,0.0,0,0,35,4,2,0,0,0,0,0,6,1,2
0,2,4,35,33,8,2,0,1,2,0,0,10,1,0,1,0,0,0,0,0.254,0.328,0.442,0.77,14,6,9.0,7,4,4,0,5,8,2,0,3.62,39,142,89,1.0,0.0,0,0,33,2,1,1,1,0,0,0,5,1,2
1,8,2,41,38,16,6,0,1,8,2,0,5,0,0,0,0,1,0,1,0.255,0.329,0.443,0.772,14,9,9.0,6,2,2,0,2,8,1,0,3.61,36,136,86,3.0,1.0,0,0,34,2,0,0,0,0,1,0,5,1,2
1,7,0,38,33,9,3,0,1,7,5,0,8,0,0,0,0,0,0,0,0.255,0.329,0.443,0.773,16,7,9.0,5,0,0,0,1,9,0,0,3.58,30,120,73,0.0,0.0,0,0,29,1,0,0,0,0,0,3,2,1,2
1,3,2,32,32,6,2,1,0,3,0,0,8,0,0,0,0,0,0,0,0.255,0.328,0.443,0.771,12,2,9.0,6,2,1,1,0,11,0,0,3.57,32,127,86,0.0,0.0,0,0,32,2,0,0,0,0,0,1,3,0,2
1,2,0,34,32,7,3,0,1,2,1,0,8,1,0,0,0,1,0,1,0.255,0.328,0.442,0.77,11,5,9.0,2,0,0,0,1,8,0,0,3.54,30,116,76,0.0,0.0,0,0,29,0,0,0,0,0,1,1,2,0,2
0,2,7,34,32,6,0,0,1,2,2,0,5,0,0,0,1,2,1,0,0.254,0.327,0.441,0.769,16,5,8.0,10,7,7,0,6,6,1,0,3.57,37,142,89,6.0,2.0,0,0,28,0,0,0,0,3,0,2,6,0,2
0,2,4,38,30,5,0,0,0,2,6,0,8,1,1,0,0,1,0,0,0.254,0.327,0.44,0.767,19,9,8.0,4,4,4,0,5,6,2,1,3.57,32,129,75,0.0,0.0,0,2,26,2,0,1,0,0,1,1,4,0,2
0,2,6,31,28,4,1,0,2,2,2,0,6,0,1,0,1,3,0,0,0.253,0.327,0.44,0.766,14,2,8.0,9,6,6,0,4,9,0,0,3.59,36,141,88,0.0,0.0,1,0,31,1,0,0,0,1,0,0,4,0,2
1,13,7,44,37,11,2,0,4,12,6,0,7,0,0,1,1,1,2,0,0.253,0.327,0.441,0.768,16,4,9.0,12,7,7,0,5,8,5,0,3.61,43,162,99,1.0,0.0,3,0,38,0,0,0,0,0,0,1,6,0,2
1,13,11,45,38,15,5,0,4,13,6,0,6,0,1,0,1,1,0,0,0.254,0.328,0.444,0.772,18,8,9.0,17,11,11,0,3,9,3,0,3.66,46,179,109,1.0,0.0,1,0,41,4,0,0,1,1,0,1,7,1,2
0,6,12,37,33,7,0,0,3,6,4,0,4,0,0,0,1,2,0,0,0.254,0.328,0.444,0.773,20,4,9.0,12,12,7,5,8,10,2,1,3.68,50,216,124,6.0,2.0,0,0,38,4,0,0,1,2,2,0,8,1,2
1,3,2,40,34,8,1,1,1,3,5,1,10,0,1,0,1,0,1,0,0.254,0.328,0.444,0.772,14,11,9.0,5,2,2,0,5,7,0,0,3.67,34,136,76,1.0,0.0,0,1,29,2,0,1,0,0,0,1,4,1,2
0,2,9,35,31,7,1,1,0,2,3,0,9,1,0,0,0,2,1,0,0.254,0.328,0.443,0.772,15,6,9.0,11,9,6,3,4,9,2,0,3.69,41,149,93,2.0,0.0,0,0,36,2,0,1,0,1,1,2,5,1,2
1,11,4,42,35,10,2,1,2,11,7,0,7,0,0,0,1,0,0,1,0.254,0.329,0.444,0.773,21,7,9.0,10,4,2,2,4,7,1,0,3.68,40,155,98,5.0,2.0,0,0,35,2,0,0,0,1,1,2,6,1,2
1,4,3,37,32,7,1,0,2,4,5,1,8,0,0,0,0,1,3,0,0.254,0.329,0.444,0.773,17,8,9.0,6,3,3,0,2,8,0,0,3.67,35,155,90,2.0,0.0,0,0,33,3,1,0,0,0,1,0,5,1,2
0,1,2,35,31,6,2,0,1,1,4,0,11,0,0,0,0,1,0,1,0.254,0.328,0.444,0.772,11,7,8.0,9,2,2,0,4,7,1,0,3.67,34,135,80,2.0,0.0,0,1,30,1,0,0,0,0,0,2,4,0,2
0,3,4,39,35,8,3,1,1,3,3,0,7,1,0,0,0,0,1,0,0.253,0.328,0.444,0.772,17,9,8.0,7,4,4,0,2,11,1,0,3.67,31,128,80,1.0,0.0,2,1,29,1,0,0,0,0,0,1,3,0,2
1,14,2,52,43,16,2,0,2,13,8,0,8,0,0,1,1,0,3,0,0.254,0.329,0.445,0.774,16,11,9.0,6,2,2,0,2,10,1,0,3.66,37,128,86,2.0,0.0,0,0,35,2,0,0,0,0,3,1,8,0,2
0,0,6,33,33,7,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0.212,0.212,0.303,0.515,14,6,8.0,7,6,6,0,8,6,0,0,6.75,39,155,87,7.0,3.0,2,0,30,1,0,0,0,1,0,0,5,0,4
1,3,1,50,43,8,4,1,0,3,6,2,12,1,0,0,1,2,0,0,0.197,0.265,0.316,0.581,18,11,12.0,5,1,1,0,3,12,1,0,3.15,43,161,106,0.0,0.0,0,0,40,1,0,1,0,0,0,1,5,0,2
0,2,6,32,32,6,0,0,2,2,0,0,8,0,0,0,0,1,0,0,0.194,0.243,0.333,0.577,12,3,8.0,8,6,5,1,2,2,1,1,3.86,34,115,75,0.0,0.0,0,0,31,3,0,0,0,0,0,1,3,0,3
0,4,5,38,36,10,3,0,0,4,0,0,6,2,0,0,1,2,0,0,0.215,0.261,0.34,0.602,18,7,8.0,11,5,4,1,4,2,2,1,4.0,42,178,113,3.0,0.0,0,0,35,1,0,0,2,0,2,0,5,0,4
0,4,6,43,34,11,2,1,0,4,6,2,7,2,0,1,1,3,1,0,0.236,0.301,0.36,0.661,14,12,8.0,10,6,3,3,4,5,0,0,3.89,37,131,82,2.0,1.0,1,0,33,1,0,1,0,0,2,2,3,0,5
0,5,6,45,41,13,2,0,3,5,2,0,7,0,2,0,0,0,1,0,0.251,0.31,0.402,0.711,15,10,9.0,11,6,3,3,3,4,1,1,3.74,38,126,84,0.0,0.0,0,2,33,2,0,0,1,0,0,2,4,0,5
0,4,8,38,34,7,2,0,1,3,3,0,12,1,0,0,0,1,3,0,0.245,0.307,0.395,0.702,15,7,8.0,10,8,8,0,3,7,2,0,4.43,35,130,88,0.0,0.0,1,0,30,0,0,0,0,2,0,2,4,0,5
1,5,4,35,30,8,0,0,3,5,3,0,4,0,2,0,0,1,0,1,0.247,0.31,0.413,0.723,16,3,9.0,7,4,3,1,2,9,2,0,4.24,37,136,90,0.0,0.0,0,0,35,1,0,0,0,0,1,1,5,0,5
1,5,2,35,31,9,2,0,1,4,4,0,5,0,0,0,0,2,0,0,0.252,0.316,0.417,0.733,14,6,9.0,6,2,2,0,4,8,0,2,3.99,36,143,95,0.0,0.0,1,1,30,0,0,0,0,0,0,2,4,1,4
1,4,2,33,31,9,0,0,2,4,2,0,4,0,0,0,0,1,0,1,0.255,0.317,0.423,0.741,12,5,9.0,8,2,2,0,1,10,2,1,3.78,36,116,81,2.0,0.0,0,0,34,2,0,0,0,0,0,1,4,1,4
1,9,2,36,32,10,2,0,1,8,4,1,8,0,0,0,0,2,1,0,0.26,0.324,0.427,0.751,14,3,9.0,3,2,1,1,3,8,1,0,3.53,32,122,84,0.0,0.0,0,0,29,0,0,0,0,0,0,1,3,1,4
1,5,4,38,37,12,3,0,2,5,1,1,5,0,0,0,0,1,0,0,0.266,0.325,0.44,0.765,16,7,9.0,8,4,4,0,5,9,2,0,3.57,39,133,83,2.0,0.0,1,0,34,1,0,0,0,0,0,1,5,1,4
0,1,3,36,30,5,0,0,0,1,5,0,9,0,1,0,0,1,0,0,0.259,0.322,0.421,0.744,15,8,9.0,7,3,3,0,4,4,0,0,3.52,36,138,87,1.0,0.0,0,2,31,4,0,0,1,0,1,1,3,1,4
0,4,14,35,33,8,0,0,1,4,2,0,8,0,0,0,0,2,0,0,0.258,0.32,0.415,0.735,17,4,9.0,20,14,14,0,6,7,3,0,4.28,52,203,120,4.0,1.0,1,0,46,3,0,2,0,0,0,1,5,1,4
0,2,3,37,33,7,1,0,0,2,3,0,12,0,0,1,0,0,0,0,0.255,0.317,0.404,0.721,16,8,9.0,4,3,3,0,3,6,1,0,4.2,34,106,74,3.0,0.0,0,0,30,1,0,0,0,1,0,0,4,1,4
0,3,4,34,33,6,1,0,2,3,0,0,7,1,0,0,0,0,1,0,0.25,0.31,0.403,0.714,12,4,8.0,11,4,4,0,1,5,0,0,4.21,35,114,77,0.0,0.0,0,0,33,4,0,0,1,0,0,1,2,0,5
0,3,4,40,35,6,1,0,1,3,4,1,12,0,1,0,1,1,1,0,0.246,0.307,0.396,0.703,15,7,9.2,11,4,4,0,3,11,0,0,4.18,40,155,100,1.0,0.0,1,1,37,3,0,0,0,0,0,0,5,0,5
0,2,5,36,32,6,0,0,1,2,2,0,5,1,1,0,0,0,1,0,0.243,0.304,0.39,0.695,14,7,8.0,8,5,5,0,2,9,3,0,4.25,33,123,79,0.0,0.0,0,0,31,1,0,0,0,0,0,1,3,0,5
1,8,2,47,42,16,3,0,0,8,4,0,7,0,1,0,1,0,0,1,0.252,0.313,0.394,0.707,12,12,9.0,5,2,2,0,4,5,0,0,4.13,36,138,92,1.0,0.0,1,0,30,0,0,0,0,2,0,0,3,0,5
1,7,5,42,34,7,1,0,1,7,7,2,9,0,0,1,1,0,3,0,0.249,0.314,0.391,0.705,15,8,9.0,8,5,4,1,3,4,1,0,4.13,36,122,79,0.0,0.0,0,0,33,4,0,0,0,0,0,1,5,0,4
1,10,8,42,38,12,5,0,1,10,4,0,8,0,0,0,1,1,2,0,0.253,0.317,0.398,0.715,17,5,9.0,13,8,8,0,2,11,3,0,4.31,40,156,104,0.0,0.0,2,0,38,5,0,0,0,0,0,2,5,0,4
1,11,3,44,43,20,3,0,4,9,1,0,4,0,0,0,0,2,2,0,0.265,0.326,0.421,0.747,14,6,9.0,4,3,3,0,7,4,0,1,4.25,36,132,72,0.0,0.0,1,0,28,2,0,0,0,0,0,3,4,0,3
0,3,4,34,32,7,0,0,1,3,1,0,8,1,0,0,0,1,2,1,0.263,0.323,0.417,0.74,11,4,8.0,5,4,1,3,0,10,2,0,4.13,31,115,77,0.0,0.0,1,0,31,0,0,0,0,0,2,0,2,0,4
0,5,7,37,33,9,3,0,1,5,2,0,5,1,0,1,1,2,0,0,0.263,0.323,0.418,0.742,14,5,9.0,8,7,7,0,5,7,2,1,4.25,39,132,86,0.0,0.0,0,1,33,2,0,2,0,0,0,1,4,1,5
1,9,7,40,33,13,2,0,1,9,5,0,3,1,0,1,0,2,0,0,0.268,0.33,0.423,0.753,15,7,9.0,9,7,7,0,4,4,3,1,4.36,40,141,93,0.0,0.0,0,0,35,1,0,0,0,0,0,1,5,1,3
0,5,16,41,36,9,1,1,0,5,5,0,9,0,0,0,1,1,0,0,0.267,0.33,0.42,0.75,17,9,9.0,20,16,16,0,5,3,0,1,4.82,52,181,116,1.0,1.0,0,0,45,9,0,0,0,1,1,0,6,1,5
0,0,10,37,32,7,2,1,0,0,2,0,10,2,1,0,0,1,0,0,0.266,0.329,0.417,0.746,17,10,9.0,16,10,8,2,5,12,2,1,4.94,48,184,111,0.0,0.0,0,0,41,6,0,0,1,0,0,1,5,1,5
0,3,5,33,31,4,1,0,1,3,2,0,3,0,0,0,1,0,1,1,0.261,0.325,0.412,0.737,15,3,9.0,12,5,4,1,2,8,2,0,4.91,41,165,109,0.0,0.0,2,0,38,0,0,0,0,1,0,0,5,1,5
0,4,6,57,47,11,1,0,1,4,7,3,15,1,2,0,1,5,2,0,0.26,0.326,0.408,0.733,22,11,14.0,10,6,5,1,5,10,3,0,4.82,56,208,130,0.0,0.0,1,1,50,4,0,0,1,0,1,0,9,1,5
0,3,8,37,33,6,1,0,0,3,4,0,10,0,0,0,1,1,0,0,0.258,0.324,0.401,0.725,9,7,8.0,9,8,8,0,2,5,3,0,4.94,35,134,88,1.0,1.0,0,0,33,1,1,0,0,0,1,1,2,0,5
0,2,4,34,29,6,0,0,2,2,4,0,8,0,1,0,0,2,0,1,0.256,0.324,0.402,0.725,9,5,8.0,7,4,4,0,6,5,0,0,4.93,35,138,83,0.0,0.0,1,0,29,3,0,0,0,0,1,3,3,0,5
1,8,4,43,34,10,1,0,1,6,7,2,10,1,1,0,1,1,0,2,0.257,0.327,0.402,0.729,14,8,9.0,11,4,4,0,0,7,3,2,4.9,39,149,99,0.0,0.0,0,0,37,0,0,0,0,0,1,1,4,0,4
1,3,1,37,33,7,2,0,0,2,3,0,6,1,0,0,0,1,1,0,0.256,0.326,0.398,0.724,14,7,9.0,5,1,1,0,2,6,1,0,4.78,34,135,92,0.0,0.0,0,0,32,3,0,0,0,0,0,0,4,0,3
0,1,3,40,32,8,1,0,0,1,6,2,8,1,1,0,0,1,0,0,0.256,0.328,0.395,0.723,12,12,8.0,5,3,3,0,4,2,1,1,4.74,32,114,68,1.0,0.0,0,0,27,1,0,0,0,0,0,2,3,0,4
1,10,6,46,37,13,3,0,1,10,3,0,9,5,0,1,0,1,1,0,0.259,0.332,0.399,0.731,9,9,9.0,10,6,5,1,5,5,1,0,4.75,43,159,92,2.0,1.0,0,0,38,4,0,0,0,0,1,0,4,0,3
1,9,5,42,40,15,3,0,2,9,1,1,7,1,0,0,0,1,0,1,0.263,0.335,0.405,0.74,9,6,9.0,7,5,5,0,5,6,1,0,4.76,37,140,85,1.0,1.0,2,0,32,3,0,0,0,0,0,1,4,0,2
1,8,4,37,30,6,2,0,1,8,5,0,6,1,0,1,1,0,0,0,0.261,0.334,0.404,0.738,15,5,9.0,7,4,4,0,2,6,2,1,4.74,36,148,96,0.0,0.0,0,0,32,1,0,0,1,0,1,2,4,1,2
0,0,9,35,34,7,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0.26,0.332,0.4,0.732,15,8,9.0,12,9,9,0,4,7,3,1,4.85,43,165,112,1.0,1.0,0,0,38,4,0,0,0,0,0,1,4,1,2
1,7,4,42,34,12,2,0,3,7,7,1,9,0,1,0,0,1,4,0,0.262,0.335,0.407,0.742,15,11,9.0,9,4,4,0,3,6,1,0,4.83,38,161,112,1.0,0.0,1,0,34,4,0,0,1,0,0,1,5,1,2
1,5,2,36,32,9,1,0,3,5,4,0,9,0,0,0,0,0,0,1,0.263,0.336,0.411,0.747,16,7,9.0,7,2,1,1,1,8,0,0,4.73,35,160,103,2.0,0.0,0,1,34,0,0,0,0,0,1,0,6,1,2
0,2,3,33,32,6,4,0,0,2,1,0,12,0,0,0,0,0,0,0,0.261,0.333,0.409,0.742,11,4,9.0,7,3,1,2,0,9,1,0,4.64,35,111,77,0.0,0.0,1,0,34,0,1,0,1,0,2,1,2,1,2
1,5,2,39,35,13,1,0,2,4,3,0,3,1,0,0,1,2,0,0,0.263,0.336,0.413,0.749,15,10,9.0,8,2,1,1,3,8,0,1,4.55,38,165,105,2.0,0.0,0,0,33,1,0,0,1,0,0,1,5,1,2
1,6,5,41,38,15,4,0,1,6,3,2,6,0,0,0,0,2,0,0,0.267,0.338,0.417,0.755,15,9,9.0,15,5,5,0,4,5,1,1,4.56,45,152,101,2.0,0.0,0,0,40,2,0,0,0,0,0,2,5,1,2
0,5,12,44,41,12,3,1,0,5,2,0,13,1,0,0,0,0,0,1,0.268,0.338,0.417,0.755,17,9,10.0,14,12,9,3,7,10,4,0,4.65,52,213,145,3.0,0.0,1,0,43,1,0,1,2,0,1,0,6,1,2
0,4,9,38,37,11,4,0,0,4,1,0,2,0,0,0,0,1,0,0,0.268,0.338,0.417,0.755,14,7,9.0,13,9,9,0,4,6,1,0,4.75,43,150,93,0.0,0.0,0,0,38,4,0,1,1,0,0,1,3,1,2
1,2,0,36,33,7,2,0,0,1,3,2,4,0,0,0,1,2,0,0,0.267,0.337,0.414,0.751,13,7,9.0,4,0,0,0,3,7,0,0,4.65,34,118,81,1.0,0.0,1,0,31,0,0,1,0,0,0,0,4,0,2
0,3,6,37,32,8,2,1,0,3,4,0,6,0,1,0,0,2,0,0,0.267,0.337,0.413,0.75,15,7,8.0,9,6,6,0,4,6,2,0,4.69,35,125,73,0.0,0.0,1,0,31,1,0,0,0,0,0,2,4,0,2
0,1,7,36,33,7,2,0,0,1,3,0,10,0,0,0,0,1,0,0,0.266,0.336,0.41,0.746,13,8,8.0,6,7,6,1,5,3,0,0,4.72,35,109,67,0.0,0.0,0,0,28,0,1,0,1,1,0,0,2,0,2
1,6,3,36,34,8,3,0,0,6,2,0,11,0,0,0,0,1,0,0,0.265,0.334,0.409,0.743,9,3,9.0,7,3,3,0,2,7,3,1,4.69,36,123,80,3.0,0.0,3,0,33,0,0,0,0,0,0,1,4,0,2
